CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15197,11,2,523.1099999999999,0,Loyalist
15198,93,2,193.64,0,Loyalist
15199,60,4,1268.7,1,Loss
15201,88,5,1236.5400000000004,1,Loss
15203,26,6,1827.8000000000002,1,Loss
15205,86,2,653.24,0,Loyalist
15206,11,4,420.29999999999995,1,Loss
15208,2,4,804.7199999999999,1,Loss
15210,226,1,331.18,0,Loyalist
15211,61,1,511.34000000000003,0,Loyalist
15212,242,1,101.79999999999998,0,Loyalist
15213,319,2,328.3499999999999,0,Loyalist
15214,2,8,1661.44,1,Loss
15215,47,3,734.94,0,Loyalist
15216,88,1,96.6,0,Loyalist
15218,11,11,5756.89,1,Loss
15219,177,1,305.75,0,Loyalist
15220,52,6,1778.96,1,Loss
15222,319,1,585.0,0,Loyalist
15223,226,2,755.75,0,Loyalist
15225,235,1,409.4000000000001,0,Loyalist
15226,311,1,154.41,0,Loyalist
15227,37,5,1219.3999999999999,1,Loss
15228,67,4,3386.71,1,Loss
15230,240,2,429.6,0,Loyalist
15232,114,2,612.06,0,Loyalist
15234,277,1,197.0,0,Loyalist
15235,218,9,1552.87,1,Loss
15236,299,1,321.05,0,Loyalist
15237,2,4,1412.3200000000004,1,Loss
15238,30,3,1071.99,1,Loss
15239,11,2,780.59,1,Loss
15240,45,5,1706.5700000000002,1,Loss
15241,67,8,1756.44,1,Loss
15243,75,1,316.68,0,Loyalist
15244,66,2,631.57,0,Loyalist
15245,135,3,2515.84,1,Loss
15246,239,1,328.15,0,Loyalist
15247,123,1,356.0,0,Loyalist
15249,32,13,6688.46,1,Loss
15251,10,11,10484.990000000002,1,Loss
15252,37,2,740.78,0,Loyalist
15253,17,5,918.2,1,Loss
15254,128,1,300.36000000000007,0,Loyalist
15255,67,1,890.8499999999999,0,Loyalist
15256,149,1,98.45,0,Loyalist
15257,284,1,317.15,0,Loyalist
15258,169,2,623.1600000000001,0,Loyalist
15260,101,5,1390.27,1,Loss
15261,136,1,254.82000000000002,0,Loyalist
15262,324,1,178.95000000000002,0,Loyalist
15263,107,1,156.50999999999996,0,Loyalist
15264,65,1,393.74000000000007,0,Loyalist
15265,152,2,1506.12,0,Loyalist
15266,339,1,119.30000000000001,0,Loyalist
15267,23,5,1717.36,1,Loss
15269,24,1,408.8,0,Loyalist
15270,16,7,2379.49,1,Loss
15271,8,14,2395.3199999999997,1,Loss
15272,58,2,721.9399999999999,0,Loyalist
15274,5,2,716.5699999999999,1,Loss
15275,38,1,615.1399999999999,0,Loyalist
15276,67,1,135.31000000000003,0,Loyalist
15277,47,1,255.89999999999998,0,Loyalist
15280,173,1,113.12,0,Loyalist
15281,59,9,2332.1499999999996,1,Loss
15286,50,1,240.55,0,Loyalist
15287,23,2,486.69000000000005,0,Loyalist
15288,44,4,2140.87,1,Loss
15289,30,3,939.78,1,Loss
15290,5,17,7723.62,1,Loss
15291,26,13,4019.3999999999996,1,Loss
15292,202,1,180.93999999999997,0,Loyalist
15296,51,6,3672.8599999999997,1,Loss
15297,11,3,641.94,1,Loss
15298,3,11,4402.3,1,Loss
15299,68,4,2672.0,1,Loss
15300,65,1,496.4399999999999,0,Loyalist
15301,51,11,4396.9800000000005,1,Loss
15303,291,1,574.02,0,Loyalist
15304,61,7,571.25,1,Loss
15306,65,3,1174.35,0,Loyalist
15307,96,1,205.3,0,Loyalist
15308,275,1,310.47,0,Loyalist
15311,1,82,58091.23999999999,1,Loss
15312,76,3,635.1100000000001,0,Loyalist
15313,111,1,52.0,0,Loyalist
15314,200,1,327.97,0,Loyalist
15315,65,2,570.5,0,Loyalist
15316,327,1,165.0,0,Loyalist
15318,4,1,312.62,0,Loyalist
15319,284,1,204.5,0,Loyalist
15320,45,1,267.13,0,Loyalist
15321,71,3,2748.310000000001,1,Loss
15322,86,1,679.6799999999998,0,Loyalist
15325,104,1,162.2899999999999,0,Loyalist
15326,334,1,311.71,0,Loyalist
15327,53,1,208.75000000000003,0,Loyalist
15329,40,3,1049.7000000000003,1,Loss
15330,33,2,714.96,0,Loyalist
15333,209,1,1028.56,0,Loyalist
15334,157,3,351.66999999999996,0,Loyalist
15335,54,1,173.97000000000003,0,Loyalist
15339,67,2,574.0699999999999,0,Loyalist
15341,81,1,2020.52,0,Loyalist
15342,130,1,406.0899999999999,0,Loyalist
15343,88,1,364.5,0,Loyalist
15344,1,3,563.9399999999999,1,Loss
15345,46,1,393.54,0,Loyalist
15346,333,1,252.42000000000004,0,Loyalist
15348,73,1,158.03999999999996,0,Loyalist
15349,159,2,473.8099999999999,0,Loyalist
15351,13,6,1685.44,1,Loss
15353,255,1,465.3699999999999,0,Loyalist
15355,30,2,277.05,0,Loyalist
15356,32,8,2400.96,1,Loss
15358,5,20,7722.65,1,Loss
15360,40,1,427.92999999999995,0,Loyalist
15364,96,2,913.1900000000002,0,Loyalist
15365,26,7,2314.32,1,Loss
15366,76,1,496.9700000000001,0,Loyalist
15367,58,4,1877.5899999999997,1,Loss
15368,22,1,446.94000000000005,0,Loyalist
15370,41,7,2386.05,1,Loss
15372,138,1,2007.4,0,Loyalist
15373,9,10,1878.8099999999997,1,Loss
15374,129,1,168.0,0,Loyalist
15376,41,3,1233.3600000000001,1,Loss
15379,170,6,2211.8300000000004,1,Loss
15380,9,4,1460.16,1,Loss
15381,214,2,596.85,0,Loyalist
15382,15,6,5955.709999999999,1,Loss
15384,170,1,338.83999999999986,0,Loyalist
15385,41,1,316.88,0,Loyalist
15386,187,1,394.14000000000004,0,Loyalist
15388,271,1,140.54,0,Loyalist
15389,173,1,500.0,0,Loyalist
15392,5,3,1196.5500000000002,1,Loss
15393,17,2,231.86,0,Loyalist
15394,10,3,1595.8800000000003,1,Loss
15395,326,1,107.45000000000002,0,Loyalist
15396,113,1,288.17999999999995,0,Loyalist
15397,290,1,94.0,0,Loyalist
15398,17,2,1345.53,1,Loss
15399,2,3,815.7700000000001,1,Loss
15400,93,5,716.2,0,Loyalist
15402,149,2,626.77,0,Loyalist
15405,190,1,349.1,0,Loyalist
15406,32,2,510.7099999999999,0,Loyalist
15407,34,4,1056.4399999999998,1,Loss
15408,265,1,267.17999999999995,0,Loyalist
15410,85,8,3450.8399999999997,1,Loss
15411,27,4,1358.8799999999999,1,Loss
15412,172,1,190.53000000000003,0,Loyalist
15414,10,3,774.8999999999999,1,Loss
15415,314,1,572.8099999999998,0,Loyalist
15416,65,4,3984.3199999999993,1,Loss
15417,86,1,508.8000000000001,0,Loyalist
15419,25,1,135.86,0,Loyalist
15421,59,4,950.3600000000001,1,Loss
15422,324,2,97.7,0,Loyalist
15423,39,1,43.5,0,Loyalist
15424,255,2,383.34000000000003,0,Loyalist
15426,20,4,1035.9699999999998,1,Loss
15427,34,3,1483.1399999999999,1,Loss
15428,16,1,93.78,0,Loyalist
15429,27,2,397.35,0,Loyalist
15432,24,1,171.19,0,Loyalist
15433,214,2,533.3,0,Loyalist
15434,9,5,1041.4800000000002,1,Loss
15435,23,1,149.29000000000005,0,Loyalist
15436,13,3,1122.5299999999997,1,Loss
15437,263,1,200.16000000000003,0,Loyalist
15438,132,1,156.57999999999998,0,Loyalist
15440,55,3,383.68000000000006,0,Loyalist
15442,249,1,594.0,0,Loyalist
15443,2,7,3236.9099999999994,1,Loss
15444,10,2,1418.26,1,Loss
15445,265,1,113.5,0,Loyalist
15447,331,1,155.17,0,Loyalist
15448,313,1,494.64000000000004,0,Loyalist
15449,27,3,974.5199999999998,1,Loss
15450,31,1,429.84,0,Loyalist
15452,30,3,538.7299999999999,0,Loyalist
15453,2,7,1388.37,1,Loss
15456,284,2,203.99999999999994,0,Loyalist
15457,263,1,237.07000000000002,0,Loyalist
15458,26,1,161.64,0,Loyalist
15462,95,3,234.60000000000002,0,Loyalist
15463,30,1,126.14,0,Loyalist
15464,339,1,1048.8500000000006,0,Loyalist
15465,20,16,6486.77,1,Loss
15466,86,1,334.53000000000014,0,Loyalist
15467,10,3,524.8799999999999,1,Loss
15468,52,2,467.50999999999993,0,Loyalist
15469,51,2,538.55,0,Loyalist
15471,3,1,469.47999999999985,0,Loyalist
15472,114,1,371.56,0,Loyalist
15473,15,7,1771.2,1,Loss
15475,78,1,454.10999999999984,0,Loyalist
15478,41,2,1441.42,0,Loyalist
15480,117,1,905.5,0,Loyalist
15482,16,10,10331.32,1,Loss
15483,162,4,233.81000000000006,0,Loyalist
15484,2,4,3594.3099999999995,1,Loss
15485,31,2,1624.9099999999999,1,Loss
15488,93,1,91.32000000000001,0,Loyalist
15489,23,3,1134.2799999999997,1,Loss
15491,96,6,3100.0899999999997,1,Loss
15492,29,2,659.4599999999999,0,Loyalist
15493,33,5,2001.7999999999997,1,Loss
15494,22,2,1299.2300000000005,1,Loss
15497,18,2,1262.2,1,Loss
15498,3,25,12339.68,1,Loss
15500,9,4,1131.56,1,Loss
15502,16,9,9455.530000000002,1,Loss
15504,82,1,52.83000000000001,0,Loyalist
15505,53,5,3610.96,1,Loss
15506,23,3,979.2599999999999,1,Loss
15507,172,1,492.35999999999996,0,Loyalist
15508,190,6,1000.27,0,Loyalist
15510,331,1,250.0,0,Loyalist
15511,12,5,909.23,1,Loss
15512,156,1,19.799999999999997,0,Loyalist
15513,34,17,13444.720000000001,1,Loss
15514,13,7,2254.75,1,Loss
15516,45,3,62.43,0,Loyalist
15517,234,1,267.03000000000003,0,Loyalist
15518,65,8,1942.4499999999998,1,Loss
15520,2,1,343.49999999999994,0,Loyalist
15521,41,8,3000.2000000000007,1,Loss
15522,33,2,398.84000000000003,0,Loyalist
15523,85,1,412.00999999999993,0,Loyalist
15524,25,1,440.0,0,Loyalist
15525,3,2,511.98999999999995,1,Loss
15526,34,2,148.44,0,Loyalist
15527,19,7,2208.38,1,Loss
15528,255,1,229.32999999999993,0,Loyalist
15529,23,9,3673.7699999999995,1,Loss
15530,22,4,1502.35,1,Loss
15531,9,2,2007.4400000000003,1,Loss
15532,26,3,1224.5799999999997,1,Loss
15533,20,3,807.5699999999999,1,Loss
15535,174,4,536.4,0,Loyalist
15537,164,1,110.92000000000003,0,Loyalist
15539,8,1,538.46,0,Loyalist
15540,12,1,213.30000000000004,0,Loyalist
15541,115,1,85.13000000000002,0,Loyalist
15543,289,1,127.85999999999999,0,Loyalist
15544,10,8,3192.17,1,Loss
15545,55,1,157.39000000000001,0,Loyalist
15547,8,13,4187.469999999999,1,Loss
15549,78,3,1693.2599999999998,1,Loss
15550,5,4,575.63,1,Loss
15551,37,1,436.05999999999995,0,Loyalist
15552,218,1,90.12,0,Loyalist
15553,61,1,437.22999999999985,0,Loyalist
15554,278,1,217.2,0,Loyalist
15555,13,13,3815.35,1,Loss
15556,25,1,279.77,0,Loyalist
15557,29,1,473.65,0,Loyalist
15561,12,4,800.59,1,Loss
15563,23,3,1130.2500000000002,1,Loss
15565,51,2,173.16000000000003,0,Loyalist
15567,19,1,186.01000000000002,0,Loyalist
15568,3,3,758.29,1,Loss
15569,104,5,1375.7099999999998,1,Loss
15570,8,9,3100.8800000000006,1,Loss
15571,12,4,650.4300000000001,1,Loss
15572,5,7,2552.86,1,Loss
15573,32,2,607.45,0,Loyalist
15574,178,1,112.10000000000001,0,Loyalist
15576,38,1,940.6700000000002,0,Loyalist
15577,152,3,258.88,0,Loyalist
15578,163,1,127.1,0,Loyalist
15579,69,2,348.6,0,Loyalist
15581,121,9,3354.01,1,Loss
15582,25,3,682.9100000000001,1,Loss
15584,24,4,725.1099999999999,1,Loss
15585,177,1,455.30000000000007,0,Loyalist
15587,51,3,568.8,0,Loyalist
15589,256,3,478.53,0,Loyalist
15592,47,1,388.58,0,Loyalist
15593,71,1,199.8,0,Loyalist
15594,16,5,1771.7799999999997,1,Loss
15596,101,4,1004.2699999999999,0,Loyalist
15597,36,1,324.57,0,Loyalist
15598,54,1,240.68,0,Loyalist
15599,27,2,761.74,0,Loyalist
15601,12,12,5540.11,1,Loss
15602,9,7,1145.32,1,Loss
15603,79,1,48.480000000000004,0,Loyalist
15604,53,1,216.39000000000001,0,Loyalist
15605,37,4,1003.3800000000001,1,Loss
15606,62,9,2920.16,1,Loss
15607,337,1,104.76,0,Loyalist
15608,29,4,1093.68,1,Loss
15609,185,1,298.48,0,Loyalist
15610,52,1,112.46,0,Loyalist
15611,10,13,1591.45,1,Loss
15612,37,2,195.15,0,Loyalist
15615,11,20,9318.55,1,Loss
15618,33,4,776.851,1,Loss
15619,11,1,336.40000000000003,0,Loyalist
15620,57,2,1128.6899999999998,0,Loyalist
15621,5,4,1293.03,1,Loss
15622,44,9,3709.559999999999,1,Loss
15623,142,1,301.03,0,Loyalist
15624,117,4,588.13,0,Loyalist
15625,104,4,1534.2600000000002,1,Loss
15626,75,2,675.8,0,Loyalist
15628,5,8,2551.06,1,Loss
15630,46,2,1186.35,0,Loyalist
15632,16,8,3285.3099999999995,1,Loss
15634,18,1,243.55,0,Loyalist
15636,90,2,724.76,0,Loyalist
15637,53,1,223.36,0,Loyalist
15639,135,1,425.31999999999994,0,Loyalist
15640,5,12,9748.970000000001,1,Loss
15641,106,3,1578.83,0,Loyalist
15643,192,3,664.0,0,Loyalist
15644,167,4,812.9999999999999,0,Loyalist
15645,19,1,612.0099999999998,0,Loyalist
15646,158,2,257.84000000000003,0,Loyalist
15648,205,2,657.3499999999999,0,Loyalist
15649,337,1,306.0,0,Loyalist
15651,37,3,646.3000000000001,0,Loyalist
15652,92,1,337.74,0,Loyalist
15653,93,2,877.4399999999999,0,Loyalist
15654,10,2,922.5300000000002,1,Loss
15655,244,1,560.67,0,Loyalist
15656,46,4,748.5000000000001,1,Loss
15657,23,1,30.0,0,Loyalist
15658,191,4,717.9000000000001,0,Loyalist
15659,44,1,306.45000000000005,0,Loyalist
15660,26,8,1391.56,1,Loss
15661,318,2,309.79999999999995,0,Loyalist
15663,107,1,138.14000000000001,0,Loyalist
15664,51,1,386.43,0,Loyalist
15665,169,2,2242.0100000000007,0,Loyalist
15667,40,1,301.32000000000005,0,Loyalist
15668,218,1,76.32000000000001,0,Loyalist
15669,41,4,684.3399999999999,1,Loss
15670,297,1,173.05,0,Loyalist
15671,19,7,2657.13,1,Loss
15673,89,4,2881.0200000000004,1,Loss
15674,74,5,2446.6,1,Loss
15675,82,3,323.69,0,Loyalist
15676,19,3,3435.7599999999993,1,Loss
15677,50,1,657.23,0,Loyalist
15678,53,1,352.70000000000005,0,Loyalist
15679,25,4,781.2799999999999,1,Loss
15680,10,2,854.79,1,Loss
15681,26,5,1426.16,1,Loss
15683,118,1,193.75,0,Loyalist
15687,9,9,2993.1,1,Loss
15689,120,1,150.6,0,Loyalist
15690,5,2,239.76,0,Loyalist
15691,253,1,136.8,0,Loyalist
15692,29,1,191.04000000000002,0,Loyalist
15694,1,11,5632.070000000001,1,Loss
15695,267,2,409.9800000000001,0,Loyalist
15696,34,8,2736.46,1,Loss
15699,18,1,309.6499999999999,0,Loyalist
15700,173,2,696.6799999999996,0,Loyalist
15701,3,4,1542.14,1,Loss
15703,265,1,211.5,0,Loyalist
15704,141,4,2293.62,1,Loss
15705,202,1,143.10000000000002,0,Loyalist
15706,64,4,1060.56,1,Loss
15707,36,4,945.5799999999999,1,Loss
15708,41,6,3013.5600000000004,1,Loss
15709,284,1,133.25,0,Loyalist
15712,10,5,1072.36,1,Loss
15713,144,1,185.55,0,Loyalist
15714,12,2,330.88,0,Loyalist
15716,146,3,571.71,0,Loyalist
15717,235,1,150.3,0,Loyalist
15719,33,13,5045.609999999999,1,Loss
15720,25,1,598.7300000000001,0,Loyalist
15721,12,1,507.0799999999998,0,Loyalist
15722,36,5,2222.5600000000004,1,Loss
15724,202,2,218.25,0,Loyalist
15725,16,1,415.2500000000001,0,Loyalist
15727,17,6,3642.11,1,Loss
15729,213,1,85.0,0,Loyalist
15730,66,3,1120.88,0,Loyalist
15732,213,1,156.01999999999998,0,Loyalist
15733,283,1,162.3,0,Loyalist
15734,115,2,1339.4500000000003,0,Loyalist
15737,15,8,1205.12,1,Loss
15738,19,15,4482.7699999999995,1,Loss
15739,67,1,449.12000000000006,0,Loyalist
15740,50,1,154.88000000000002,0,Loyalist
15743,17,4,784.4600000000002,1,Loss
15744,78,1,34.8,0,Loyalist
15745,20,4,1094.59,1,Loss
15746,135,1,196.87999999999997,0,Loyalist
15747,13,3,974.0400000000002,1,Loss
15748,41,1,149.30999999999995,0,Loyalist
15749,236,3,44534.3,1,Loss
15750,3,6,2124.96,1,Loss
15752,40,6,2377.7300000000005,1,Loss
15753,305,1,79.2,0,Loyalist
15754,52,3,458.56999999999994,0,Loyalist
15755,11,6,2364.25,1,Loss
15756,62,4,532.9600000000002,0,Loyalist
15757,66,2,714.42,0,Loyalist
15758,25,1,205.25,0,Loyalist
15759,219,2,155.8,0,Loyalist
15762,66,2,583.75,0,Loyalist
15763,32,2,1086.92,0,Loyalist
15764,89,6,3279.9699999999993,1,Loss
15766,65,1,315.05999999999995,0,Loyalist
15768,116,3,621.8299999999999,0,Loyalist
15769,8,25,56160.92,1,Loss
15773,6,1,635.6800000000001,0,Loyalist
15774,69,1,270.8,0,Loyalist
15775,246,1,104.9,0,Loyalist
15776,134,1,241.62000000000003,0,Loyalist
15777,242,3,681.56,0,Loyalist
15780,184,2,298.13,0,Loyalist
15781,26,3,345.46000000000004,0,Loyalist
15782,10,3,2614.7400000000002,1,Loss
15783,11,1,246.3,0,Loyalist
15785,33,5,2328.97,1,Loss
15786,47,3,4932.200000000003,1,Loss
15787,27,3,948.05,1,Loss
15790,11,1,220.84999999999997,0,Loyalist
15791,44,2,1612.6900000000003,0,Loyalist
15793,15,3,965.61,1,Loss
15795,150,1,610.0100000000001,0,Loyalist
15796,2,8,2711.56,1,Loss
15797,114,4,2207.4,1,Loss
15799,76,3,884.1400000000001,0,Loyalist
15800,108,2,699.0799999999999,0,Loyalist
15801,47,3,1063.9499999999998,1,Loss
15802,143,1,451.42,0,Loyalist
15803,52,1,415.82,0,Loyalist
15804,1,13,4206.389999999999,1,Loss
15805,24,16,5157.6799999999985,1,Loss
15806,47,3,784.5799999999999,0,Loyalist
15807,51,3,903.8999999999999,0,Loyalist
15808,307,2,1485.12,0,Loyalist
15809,37,5,515.77,1,Loss
15810,79,4,1391.9799999999998,1,Loss
15811,23,4,1779.8200000000002,1,Loss
15812,108,5,1801.1400000000003,1,Loss
15813,208,2,1303.91,0,Loyalist
15814,17,4,1945.3300000000004,1,Loss
15815,64,5,2100.6,1,Loss
15819,50,4,1905.4499999999998,1,Loss
15820,320,1,206.98000000000002,0,Loyalist
15821,45,2,570.96,0,Loyalist
15822,4,1,445.27000000000004,0,Loyalist
15825,173,1,532.94,0,Loyalist
15826,57,3,1654.31,1,Loss
15827,74,12,1645.16,1,Loss
15829,100,2,636.1400000000001,0,Loyalist
15830,38,1,576.0,0,Loyalist
15831,59,3,801.7600000000001,0,Loyalist
15832,255,1,836.7899999999998,0,Loyalist
15834,71,4,2233.7499999999995,1,Loss
15835,45,4,954.0899999999999,1,Loss
15836,51,1,137.37,0,Loyalist
15837,65,1,391.97999999999996,0,Loyalist
15838,12,18,32685.579999999998,1,Loss
15839,34,3,1048.4900000000002,1,Loss
15840,59,2,355.56,0,Loyalist
15841,73,4,1224.06,1,Loss
15843,304,1,118.95,0,Loyalist
15844,47,1,130.74,0,Loyalist
15845,18,8,3711.77,1,Loss
15847,39,2,389.2699999999999,0,Loyalist
15850,20,2,238.85000000000008,0,Loyalist
15852,187,2,160.71,0,Loyalist
15853,52,1,110.80000000000001,0,Loyalist
15854,5,11,2744.55,1,Loss
15855,137,5,712.24,0,Loyalist
15856,5,24,13106.260000000004,1,Loss
15857,19,1,297.0,0,Loyalist
15858,16,4,1054.9200000000003,1,Loss
15860,41,7,874.55,1,Loss
15861,13,8,3165.3599999999997,1,Loss
15862,9,3,478.65,1,Loss
15863,26,2,68.84,0,Loyalist
15864,23,6,1936.3200000000002,1,Loss
15865,41,3,895.1299999999999,1,Loss
15866,102,1,230.52999999999994,0,Loyalist
15867,6,12,3255.4200000000005,1,Loss
15869,278,2,149.64,0,Loyalist
15870,33,1,354.0899999999999,0,Loyalist
15872,15,2,360.9299999999999,0,Loyalist
15874,64,7,4405.88,1,Loss
15877,2,2,493.28,1,Loss
15881,313,3,346.14,0,Loyalist
15882,199,2,145.04,0,Loyalist
15883,3,2,396.4799999999999,1,Loss
15885,93,3,379.34999999999997,0,Loyalist
15886,61,1,181.09,0,Loyalist
15888,81,1,168.31,0,Loyalist
15889,157,1,148.95000000000002,0,Loyalist
15891,227,1,524.52,0,Loyalist
15894,254,1,106.81,0,Loyalist
15895,150,1,179.17,0,Loyalist
15897,195,2,222.04999999999998,0,Loyalist
15898,2,3,867.19,1,Loss
15900,24,1,351.1099999999999,0,Loyalist
15901,17,3,363.88000000000005,0,Loyalist
15903,10,7,5126.76,1,Loss
15904,9,1,164.67999999999998,0,Loyalist
15906,20,7,1567.6899999999998,1,Loss
15907,4,3,967.4499999999998,1,Loss
15909,174,1,191.93999999999997,0,Loyalist
15910,1,8,1232.1800000000003,1,Loss
15912,179,2,264.62,0,Loyalist
15916,17,6,1295.6399999999999,1,Loss
15917,248,1,123.10000000000001,0,Loyalist
15918,191,2,334.22999999999996,0,Loyalist
15919,20,1,369.1699999999999,0,Loyalist
15920,155,4,167.5,0,Loyalist
15921,173,1,336.03000000000003,0,Loyalist
15925,195,1,207.15,0,Loyalist
15930,68,1,426.63000000000017,0,Loyalist
15932,5,8,2495.87,1,Loss
15933,22,3,1107.4599999999998,1,Loss
15935,240,2,416.86,0,Loyalist
15937,65,1,145.35,0,Loyalist
15938,113,5,404.58000000000004,0,Loyalist
15939,90,15,6115.01,1,Loss
15940,312,1,35.8,0,Loyalist
15942,134,1,337.43999999999994,0,Loyalist
15944,277,1,325.1,0,Loyalist
15947,83,1,1708.2400000000002,0,Loyalist
15948,9,2,955.24,1,Loss
15949,17,2,364.71999999999997,0,Loyalist
15950,32,3,1336.69,1,Loss
15951,9,2,708.2199999999998,1,Loss
15952,34,4,806.5700000000002,1,Loss
15953,16,7,1449.54,1,Loss
15955,25,13,3843.88,1,Loss
15957,32,1,428.88999999999993,0,Loyalist
15958,75,1,104.35,0,Loyalist
15963,20,2,470.76,0,Loyalist
15965,18,3,689.4499999999998,1,Loss
15967,24,2,418.83000000000004,0,Loyalist
15969,3,3,666.1,1,Loss
15970,304,1,314.1,0,Loyalist
15971,18,12,4199.85,1,Loss
15974,40,7,3442.1499999999996,1,Loss
15975,85,1,371.01,0,Loyalist
15976,166,2,430.93999999999994,0,Loyalist
15977,18,2,1054.73,1,Loss
15978,78,1,1098.7800000000002,0,Loyalist
15980,89,3,2398.86,1,Loss
15981,25,8,3408.4799999999996,1,Loss
15983,23,1,326.75000000000006,0,Loyalist
15984,3,9,2714.9700000000003,1,Loss
15985,124,2,1142.42,0,Loyalist
15986,31,1,168.12,0,Loyalist
15987,13,6,1337.8,1,Loss
15988,20,1,158.03000000000003,0,Loyalist
15990,45,2,792.1100000000001,0,Loyalist
15992,4,1,41.989999999999995,0,Loyalist
15993,9,7,2797.569999999998,1,Loss
15994,55,1,427.07000000000005,0,Loyalist
15996,89,5,797.4300000000001,1,Loss
15998,37,4,2226.5800000000004,1,Loss
16000,3,3,12393.7,1,Loss
16003,30,4,1554.3700000000001,1,Loss
16005,13,4,615.3899999999999,1,Loss
16006,212,1,101.39999999999999,0,Loyalist
16007,48,4,1701.9400000000005,1,Loss
16008,24,3,478.78000000000003,0,Loyalist
16009,23,4,992.7099999999999,1,Loss
16010,246,2,297.4,0,Loyalist
16011,9,14,2956.6100000000006,1,Loss
16012,36,3,1415.29,1,Loss
16013,4,42,34157.6,1,Loss
16014,38,3,662.3799999999999,0,Loyalist
16015,4,3,705.3900000000003,1,Loss
16016,4,7,1126.49,1,Loss
16017,48,1,211.87999999999994,0,Loyalist
16018,40,2,408.9,0,Loyalist
16019,47,8,3567.1399999999994,1,Loss
16020,17,3,851.0100000000001,1,Loss
16022,261,1,628.2800000000001,0,Loyalist
16023,47,3,719.8100000000001,0,Loyalist
16024,13,1,251.23999999999992,0,Loyalist
16025,30,1,439.66,0,Loyalist
16026,44,1,236.09000000000006,0,Loyalist
16027,92,6,934.62,1,Loss
16029,39,57,67912.31999999999,1,Loss
16030,310,1,331.24000000000007,0,Loyalist
16031,93,2,548.94,0,Loyalist
16033,6,18,8506.710000000001,1,Loss
16034,197,3,437.69999999999993,0,Loyalist
16036,88,2,758.9200000000001,0,Loyalist
16037,270,2,554.5600000000001,0,Loyalist
16038,8,3,471.78,1,Loss
16040,66,3,1313.55,1,Loss
16041,31,3,3166.4,1,Loss
16042,23,5,1197.2699999999998,1,Loss
16043,38,4,773.99,1,Loss
16045,120,4,1340.7,1,Loss
16049,41,3,1111.789999999999,1,Loss
16050,174,1,137.9,0,Loyalist
16052,55,1,362.06000000000006,0,Loyalist
16053,33,2,1511.9499999999996,1,Loss
16054,146,1,783.8999999999999,0,Loyalist
16055,221,1,134.8,0,Loyalist
16056,46,1,664.85,0,Loyalist
16057,17,7,2263.12,1,Loss
16059,66,5,1341.61,1,Loss
16062,10,3,906.0600000000002,1,Loss
16063,261,1,335.32000000000005,0,Loyalist
16066,17,5,1521.8699999999997,1,Loss
16070,23,2,852.1499999999999,0,Loyalist
16071,45,1,326.24000000000007,0,Loyalist
16072,289,1,584.3199999999999,0,Loyalist
16073,298,1,122.39999999999999,0,Loyalist
16076,4,10,2234.7299999999996,1,Loss
16078,284,1,79.2,0,Loyalist
16079,17,3,1352.0,1,Loss
16080,82,2,217.16000000000003,0,Loyalist
16081,57,4,2649.2999999999997,1,Loss
16083,101,1,979.6400000000001,0,Loyalist
16084,300,1,436.17999999999995,0,Loyalist
16085,24,5,981.5100000000001,1,Loss
16086,60,4,944.1300000000001,1,Loss
16091,155,2,315.06,0,Loyalist
16092,115,3,817.86,0,Loyalist
16093,107,1,17.0,0,Loyalist
16094,12,4,1078.23,1,Loss
16096,265,1,320.62,0,Loyalist
16097,241,1,185.05,0,Loyalist
16098,88,6,1575.03,1,Loss
16099,51,3,731.9,0,Loyalist
16101,71,1,1290.7,0,Loyalist
16102,43,3,1842.14,1,Loss
16103,8,6,1429.64,1,Loss
16104,62,1,302.36,0,Loyalist
16105,249,1,336.96,0,Loyalist
16106,66,1,108.38,0,Loyalist
16107,18,7,3204.1600000000003,1,Loss
16108,85,1,842.5,0,Loyalist
16109,219,2,611.8799999999999,0,Loyalist
16110,46,3,1337.48,1,Loss
16112,144,4,195.74,0,Loyalist
16113,184,1,161.38000000000002,0,Loyalist
16114,171,1,135.75000000000003,0,Loyalist
16115,10,8,1667.97,1,Loss
16116,212,1,612.7800000000001,0,Loyalist
16117,190,1,232.21,0,Loyalist
16119,9,2,423.36,0,Loyalist
16120,60,4,1309.1399999999999,1,Loss
16121,58,2,867.1099999999999,0,Loyalist
16122,74,3,578.7,0,Loyalist
16123,52,1,307.78,0,Loyalist
16124,318,1,249.0,0,Loyalist
16126,30,4,6287.77,1,Loss
16127,40,1,656.2500000000001,0,Loyalist
16128,18,5,1880.22,1,Loss
16131,52,6,3506.54,1,Loss
16133,4,33,14589.039999999999,1,Loss
16134,22,1,334.55999999999995,0,Loyalist
16135,263,1,517.5499999999998,0,Loyalist
16136,60,3,709.3800000000001,0,Loyalist
16139,19,3,635.4100000000001,1,Loss
16140,66,1,601.04,0,Loyalist
16141,89,1,620.4,0,Loyalist
16142,250,1,535.3400000000001,0,Loyalist
16143,4,4,1613.5900000000001,1,Loss
16144,247,1,175.2,0,Loyalist
16145,9,10,3496.7099999999996,1,Loss
16146,158,3,734.13,0,Loyalist
16147,134,1,375.0,0,Loyalist
16148,297,1,76.32000000000001,0,Loyalist
16149,5,2,280.52000000000004,0,Loyalist
